planting_code,planting_label,region,scenario,cultivar_id,maturity_class,maturity_class_long,stage,stage_label,threshold,threshold_label,n_sites,valid_site_years,event_site_years,equal_site_mean_probability_pct,mean_exposure_days,mean_exceedance_degree_c_days,mean_longest_consecutive_run_days,pooled_probability_pct
A1,April 1,Northcentral,Rainfed,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,512,19456,19303,99.21361019736842,13.835012335526317,39.245960115131574,,99.21361019736842
A1,April 1,Northcentral,Rainfed,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,512,19456,13549,69.63918585526316,2.525853207236842,3.935891241776316,1.4511204769736843,69.63918585526316
A1,April 1,Northcentral,Rainfed,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,512,19456,4769,24.511718749999996,0.3974609375,0.36012027138157904,0.3246299342105263,24.51171875
A1,April 1,Northcentral,Rainfed,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,512,19456,5190,26.675575657894736,0.5582853618421052,,,26.675575657894736
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,512,19456,4906,25.215871710526315,0.30535567434210525,0.36242804276315793,,25.215871710526315
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,512,19456,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,512,19456,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,512,19456,15074,77.47738486842105,4.1957750822368425,,,77.47738486842105
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,512,19456,19001,97.66138980263158,6.1840563322368425,18.132036389802632,,97.66138980263158
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,512,19456,8715,44.79337993421053,1.2161287006578947,2.0468698601973685,0.9249588815789473,44.79337993421053
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,512,19456,2803,14.406866776315788,0.21751644736842105,0.20328433388157904,0.19109786184210525,14.40686677631579
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,512,19456,0,0.0,0.0,,,0.0
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,512,19456,19456,100.0,34.10084292763158,133.74142680921054,,100.0
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,512,19456,18336,94.24342105263158,10.974146792763158,27.107252261513157,4.856085526315789,94.24342105263158
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,512,19456,13448,69.12006578947368,3.6588712993421053,6.935274465460527,2.2816097861842106,69.12006578947368
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,512,19456,16701,85.83984375,4.728258634868421,,,85.83984375
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,512,19456,19456,100.0,26.488949424342106,115.15014391447369,,100.0
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,512,19456,18336,94.24342105263158,9.956877055921053,25.648221628289477,4.856085526315789,94.24342105263158
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,512,19456,13217,67.93277138157895,3.535207648026316,6.839679276315789,2.2576069078947367,67.93277138157895
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,512,19456,0,0.0,0.0,,,0.0
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,512,19456,18586,95.52837171052632,7.391755756578947,18.370137746710526,,95.52837171052632
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,512,19456,8293,42.62438322368421,1.0172697368421053,1.4590306332236842,0.701171875,42.62438322368421
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,512,19456,1822,9.36472039473684,0.12366365131578946,0.09559518914473689,0.11117393092105263,9.364720394736842
A1,April 1,Northcentral,Rainfed,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,512,19456,5190,26.675575657894736,0.5582853618421052,,,26.675575657894736
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,512,19456,4906,25.215871710526315,0.30535567434210525,0.36242804276315793,,25.215871710526315
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,512,19456,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,512,19456,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,512,19456,15074,77.47738486842105,4.1957750822368425,,,77.47738486842105
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,512,19456,13977,71.83902138157895,2.9998972039473686,7.688425164473684,,71.83902138157895
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,512,19456,4651,23.90522203947368,0.4050164473684211,0.5431178042763157,0.35613692434210525,23.905222039473685
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,512,19456,734,3.772615131578947,0.043431332236842105,0.027837171052631587,0.04235197368421052,3.7726151315789473
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,512,19456,101,0.5191200657894737,0.005191200657894737,,,0.5191200657894737
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,512,19456,19456,100.0,22.458521792763158,74.98874897203947,,100.0
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,512,19456,16586,85.24876644736842,5.576171875,11.453767475328947,2.7936369243421053,85.24876644736842
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,512,19456,9792,50.328947368421055,1.3716591282894737,2.3866005345394736,1.041015625,50.328947368421055
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,512,19456,16701,85.83984375,4.728258634868421,,,85.83984375
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,512,19456,19456,100.0,19.09971217105263,67.57925575657895,,100.0
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,512,19456,16251,83.52693256578948,5.191766036184211,10.974265008223684,2.759354440789474,83.52693256578948
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,512,19456,9580,49.239309210526315,1.339124177631579,2.3704872532894736,1.023694490131579,49.239309210526315
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,512,19456,0,0.0,0.0,,,0.0
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,512,19456,15922,81.8359375,3.138671875,7.188348067434211,,81.8359375
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,512,19456,4386,22.543174342105264,0.3844058388157895,0.4795024671052631,0.32719983552631576,22.543174342105264
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,512,19456,526,2.703536184210526,0.03253495065789473,0.01611328125000002,0.03253495065789473,2.703536184210526
A1,April 1,Northcentral,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,512,19456,5190,26.675575657894736,0.5582853618421052,,,26.675575657894736
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,467,17746,2406,13.557984898005184,0.15513355122281078,0.11794770652541417,,13.557984898005184
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,467,17746,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,467,17746,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,467,17746,13975,78.7501408768173,3.9936323678575456,,,78.75014087681731
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,467,17746,17713,99.81404260114955,9.615406288741124,35.843632367857545,,99.81404260114955
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,467,17746,9392,52.92460272737518,3.002254029076975,7.016324805589992,2.2469852361095457,52.92460272737518
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,467,17746,5703,32.136819564972384,0.984334497915023,1.459703595176378,0.7663135354446072,32.13681956497239
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,467,17746,0,0.0,0.0,,,0.0
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,467,17746,17746,100.0,52.416657274878844,190.2749802772456,,100.0
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,467,17746,15870,89.4286036289868,15.129212216837596,38.421497802321646,5.856474698523611,89.42860362898682
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,467,17746,11817,66.58965400653668,5.7103009128817765,9.019441000788909,2.47464217288403,66.58965400653669
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,467,17746,15221,85.77144145159474,4.399132198805365,,,85.77144145159473
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,467,17746,17746,100.0,34.99239265186521,147.2913557984898,,100.0
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,467,17746,15707,88.51008678011945,12.830778767046096,34.15123408091964,5.630170179195312,88.51008678011947
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,467,17746,11700,65.93035050152147,5.210019159247155,8.299357601713062,2.3507832751042486,65.93035050152147
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,467,17746,0,0.0,0.0,,,0.0
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,467,17746,17746,100.0,17.33162402794996,42.93618843683084,,100.0
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,467,17746,9457,53.290882452383634,2.2984334497915024,4.2702637214020065,1.5713963710131862,53.290882452383634
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,467,17746,3318,18.697171193508392,0.5002817536346219,0.7200833990758481,0.44697396596416095,18.697171193508396
A1,April 1,Northeast,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,467,17746,4101,23.10943311168714,0.41226191817874447,,,23.109433111687142
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,467,17746,2406,13.557984898005184,0.15513355122281078,0.11794770652541417,,13.557984898005184
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,467,17746,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,467,17746,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,467,17746,13975,78.7501408768173,3.9936323678575456,,,78.75014087681731
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,467,17746,17582,99.07584807844022,7.188549532288967,18.629967316578387,,99.07584807844022
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,467,17746,5214,29.381269018370336,0.9197565648596867,1.869012735264285,0.7530147638904542,29.381269018370336
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,467,17746,1276,7.190352755550546,0.25633945677899245,0.3831511326496112,0.23791276907472106,7.190352755550546
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,467,17746,0,0.0,0.0,,,0.0
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,467,17746,17746,100.0,37.95334159810662,127.29322100755101,,100.0
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,467,17746,15003,84.5429956046433,9.497126112926857,23.314532852473796,4.587456328186634,84.5429956046433
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,467,17746,10516,59.258424433675195,3.424715428829032,5.244652316014877,1.9479319283218754,59.258424433675195
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,467,17746,15221,85.77144145159474,4.399132198805365,,,85.77144145159473
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,467,17746,17746,100.0,29.224952101882113,109.99904203764228,,100.0
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,467,17746,14996,84.50355009579623,8.887467598332018,22.613264961118002,4.541586836470191,84.50355009579624
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,467,17746,10462,58.954130508283555,3.3822269807280514,5.220489124309704,1.9295615913445283,58.954130508283555
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,467,17746,0,0.0,0.0,,,0.0
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,467,17746,16851,94.95660994026822,8.635748901160825,17.24674292798377,,94.95660994026822
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,467,17746,4622,26.045305984447197,0.6096585145948383,0.7012678913557986,0.4113039558210301,26.0453059844472
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,467,17746,621,3.4993801420038317,0.0424884481009805,0.024163191705172993,0.04147413501634171,3.4993801420038317
A1,April 1,Northeast,Irrigated,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,467,17746,4101,23.10943311168714,0.41226191817874447,,,23.109433111687142
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,467,17746,2406,13.557984898005184,0.15513355122281078,0.11794770652541417,,13.557984898005184
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,467,17746,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,467,17746,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,467,17746,13975,78.7501408768173,3.9936323678575456,,,78.75014087681731
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,467,17746,15854,89.3384424659078,4.153048574326609,8.237636650512792,,89.3384424659078
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,467,17746,2737,15.423193959202072,0.2774146286487096,0.3249859123182689,0.23960329088245239,15.423193959202074
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,467,17746,272,1.532739772343063,0.019384650061985798,0.006671926067846279,0.019384650061985798,1.5327397723430631
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,467,17746,0,0.0,0.0,,,0.0
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,467,17746,17746,100.0,26.17130620985011,77.72779217851911,,100.0
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,467,17746,11905,67.0855404034712,5.244111349036403,11.674163191705173,3.0502648484165444,67.0855404034712
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,467,17746,7284,41.04586949171644,1.6232390397836132,2.3358728727600586,1.1364251098839175,41.045869491716445
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,467,17746,15221,85.77144145159474,4.399132198805365,,,85.77144145159473
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,467,17746,17746,100.0,21.890679589766705,69.732869379015,,100.0
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,467,17746,11905,67.0855404034712,4.962695818776062,11.41992561704046,3.0502648484165444,67.0855404034712
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,467,17746,7248,40.843006874788685,1.6176603178180997,2.335331905781585,1.13439648371464,40.843006874788685
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,467,17746,0,0.0,0.0,,,0.0
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,467,17746,13345,75.20004508058155,4.187986025019723,7.947486757579173,,75.20004508058155
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,467,17746,2644,14.899132198805363,0.2814155302603404,0.2542375746647132,0.23301025583230023,14.899132198805365
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,467,17746,99,0.5578721965513355,0.005578721965513355,0.0005409669784740299,0.005578721965513355,0.5578721965513355
A1,April 1,Northeast,Irrigated,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,467,17746,4101,23.10943311168714,0.41226191817874447,,,23.109433111687142
A1,April 1,Northeast,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,467,17746,2406,13.557984898005184,0.15513355122281078,0.11794770652541417,,13.557984898005184
A1,April 1,Northeast,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,467,17746,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Northeast,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,467,17746,0,0.0,0.0,0.0,0.0,0.0
A1,April 1,Northeast,Irrigated,990004,VSS,Very Short Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,467,17746,13975,78.7501408768173,3.9936323678575456,,,78.75014087681731
A1,April 1,Northeast,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,467,17746,7896,44.49453397948834,1.592753296517525,2.799194184604981,,44.49453397948834
A1,April 1,Northeast,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,467,17746,923,5.201172095120027,0.07415755663248055,0.07438859461287048,0.07077651301701793,5.201172095120027
A1,April 1,Northeast,Irrigated,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,467,17746,21,0.11833652654119237,0.0011833652654119236,0.0,0.0011833652654119236,0.11833652654119238
